epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,58570.4,inf,0.05146,0.86552,0.99999,1,0.995,0.995,0.01749,0.01959,0.28141,0.001684,0.001684,0.001684
86,59248.2,inf,0.05051,0.86531,0.99999,1,0.995,0.995,0.01808,0.01952,0.28119,0.001585,0.001585,0.001585
87,59974.1,inf,0.05308,0.86615,0.99999,1,0.995,0.995,0.0181,0.01962,0.28102,0.001486,0.001486,0.001486
88,60675.5,0.05441,0.06545,0.86789,0.99999,1,0.995,0.995,0.01838,0.02043,0.2806,0.001387,0.001387,0.001387
89,61350.3,0.06095,0.07195,0.86766,0.99999,1,0.995,0.995,0.01893,0.02206,0.28031,0.001288,0.001288,0.001288
90,62048.4,0.05689,0.07054,0.86663,0.99999,1,0.995,0.995,0.02034,0.02376,0.2803,0.001189,0.001189,0.001189
91,62745,0.03357,0.05386,0.84094,0.99999,1,0.995,0.995,0.02102,0.02605,0.28066,0.00109,0.00109,0.00109
92,63471,inf,0.03617,0.84105,0.99999,1,0.995,0.995,0.02124,0.0287,0.28111,0.000991,0.000991,0.000991
93,64459.4,inf,0.03842,0.83969,0.99999,1,0.995,0.995,0.0224,0.03283,0.28161,0.000892,0.000892,0.000892
94,65467.8,0.0334,0.03988,0.84068,0.99999,1,0.995,0.995,0.02406,0.03813,0.28255,0.000793,0.000793,0.000793
95,67035.7,inf,0.04134,0.84091,0.99999,1,0.995,0.995,0.02609,0.04253,0.28425,0.000694,0.000694,0.000694
96,68004.6,0.04328,0.04976,0.84547,0.99999,1,0.995,0.995,0.02943,0.04903,0.28727,0.000595,0.000595,0.000595
97,70470.8,0.04732,0.05748,0.84609,0.99999,1,0.995,0.995,0.03427,0.05828,0.29201,0.000496,0.000496,0.000496
98,71115.3,0.04915,0.0611,0.84741,0.99999,1,0.995,0.995,0.04175,0.06935,0.29874,0.000397,0.000397,0.000397
99,71716.1,0.04632,0.05686,0.84697,0.99999,1,0.995,0.995,0.05086,0.08056,0.30627,0.000298,0.000298,0.000298
100,72335.7,0.0452,0.05562,0.84655,0.99999,1,0.995,0.995,0.06319,0.09577,0.31536,0.000199,0.000199,0.000199
